"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.53178,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.31851,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.49483,
"BLR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.3842,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100.00001,
"BEN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100.00001,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BTN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.96117,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.96928,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.98303,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.99997,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.98337,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.23943,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.36152,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.36152,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.36152,
"BOL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.36152,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.99426,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BIH","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BWA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",97.66991,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",97.74596,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",98.44942,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",97.24115,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",96.35686,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.44779,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",96.34768,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",94.27448,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",92.68463,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",80.62911,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",76.31063,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",81.73894,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",81.18153,
"BRA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",81.70724,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",5.13295,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",5.11905,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",3.99478,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",4.85878,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",4.5545,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",0.00704,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",4.5545,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",4.5545,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",0.00092,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",3.64969,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",0.00704,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",0,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",0.00004,
"BRN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",0.00004,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.81407,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.81407,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.80955,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.80955,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.79999,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.79999,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.79999,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.79311,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.79999,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.79311,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.79174,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.79174,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.79174,
"BGR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.79174,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BFA","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"BDI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.88524,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.88524,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.8921,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.8921,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.92721,
"KHM","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.92721,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.86771,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.86771,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.9101,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.9101,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.92312,
"CMR","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.92312,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"CAF","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"TCD","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",96.68402,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",96.62834,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",95.97706,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",97.13273,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",98.67884,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",98.85321,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",98.68976,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",98.93998,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",98.89977,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",98.89456,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",98.85315,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",98.66615,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",98.69424,
"CHL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",98.61857,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.91222,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.91201,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.90845,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.90729,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.90185,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.90284,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.90303,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.90188,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.90341,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.9029,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.90184,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.90179,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.90183,
"CHN","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.90183,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.35717,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.35717,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.39419,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.39419,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.31783,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.42336,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.42336,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.42336,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.31618,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.31538,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.31538,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.31538,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.31538,
"COL","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.31538,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"COG","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.84514,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.84514,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.85076,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.85076,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.86529,
"CRI","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.86529,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",100,
"CIV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",100,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.85297,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.85297,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.83988,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.43911,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.37451,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.82702,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.37451,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.35719,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.35742,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.35719,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",96.65115,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",96.79352,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",96.91857,
"HRV","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",96.89033,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",96.82338,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",96.77299,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.69022,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.69022,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.65779,
"CUB","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.65779,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.40046,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.99635,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.99555,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.99555,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2014",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2015",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2016",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2017",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2018",99.99313,
"CYP","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2019",99.99313,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1990",99.74184,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","1995",99.74184,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2000",99.7319,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2005",99.7319,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2010",99.74025,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2011",99.74025,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2012",99.74025,
"PRK","POLLUTIONEXP","EXPOS2PM25","PC_POP","A","2013",99.74025,
